,labeling_function,sub_task,model,head,replicate,k,score,value
1105,chexpert,Consolidation,count,gbm,1,24,auprc,0.04104481056573613
1106,chexpert,Consolidation,count,gbm,1,24,brier,0.28643422961312187
1107,chexpert,Consolidation,count,gbm,2,24,auroc,0.5397404381179812
1108,chexpert,Consolidation,count,gbm,2,24,auprc,0.04578811570120134
1109,chexpert,Consolidation,count,gbm,2,24,brier,0.5174558238606148
1110,chexpert,Consolidation,count,gbm,3,24,auroc,0.5856480852823887
1111,chexpert,Consolidation,count,gbm,3,24,auprc,0.05529074078124089
1112,chexpert,Consolidation,count,gbm,3,24,brier,0.40630028023266407
1113,chexpert,Consolidation,count,gbm,4,24,auroc,0.6266224958833766
1114,chexpert,Consolidation,count,gbm,4,24,auprc,0.06643169474223254
1115,chexpert,Consolidation,count,gbm,4,24,brier,0.3540273850040874
1116,chexpert,Consolidation,count,gbm,0,32,auroc,0.604969915482406
1117,chexpert,Consolidation,count,gbm,0,32,auprc,0.05737355272731899
1118,chexpert,Consolidation,count,gbm,0,32,brier,0.45257936612969424
1119,chexpert,Consolidation,count,gbm,1,32,auroc,0.5512927367936382
1120,chexpert,Consolidation,count,gbm,1,32,auprc,0.04541080454734371
1121,chexpert,Consolidation,count,gbm,1,32,brier,0.407037695519515
1122,chexpert,Consolidation,count,gbm,2,32,auroc,0.5421518819407051
1123,chexpert,Consolidation,count,gbm,2,32,auprc,0.04119998523705133
1124,chexpert,Consolidation,count,gbm,2,32,brier,0.3970681716825981
1125,chexpert,Consolidation,count,gbm,3,32,auroc,0.5625398980794294
1126,chexpert,Consolidation,count,gbm,3,32,auprc,0.04720292276508875
1127,chexpert,Consolidation,count,gbm,3,32,brier,0.27495340126458
1128,chexpert,Consolidation,count,gbm,4,32,auroc,0.5676237523314526
1129,chexpert,Consolidation,count,gbm,4,32,auprc,0.044558176178221456
1130,chexpert,Consolidation,count,gbm,4,32,brier,0.34579471536501777
1131,chexpert,Consolidation,count,gbm,0,48,auroc,0.5617446678997027
1132,chexpert,Consolidation,count,gbm,0,48,auprc,0.05450919019922842
1133,chexpert,Consolidation,count,gbm,0,48,brier,0.20699947587797962
1134,chexpert,Consolidation,count,gbm,1,48,auroc,0.5515021968331266
1135,chexpert,Consolidation,count,gbm,1,48,auprc,0.04126470581229022
1136,chexpert,Consolidation,count,gbm,1,48,brier,0.26246785195314387
1137,chexpert,Consolidation,count,gbm,2,48,auroc,0.6391257930840728
1138,chexpert,Consolidation,count,gbm,2,48,auprc,0.06745645124413038
1139,chexpert,Consolidation,count,gbm,2,48,brier,0.26801156358964306
1140,chexpert,Consolidation,count,gbm,3,48,auroc,0.6677508018636013
1141,chexpert,Consolidation,count,gbm,3,48,auprc,0.0773796048823071
1142,chexpert,Consolidation,count,gbm,3,48,brier,0.3576535477215067
1143,chexpert,Consolidation,count,gbm,4,48,auroc,0.5495393283855813
1144,chexpert,Consolidation,count,gbm,4,48,auprc,0.049400082714363906
1145,chexpert,Consolidation,count,gbm,4,48,brier,0.40446574300867477
1146,chexpert,Consolidation,count,gbm,0,64,auroc,0.5882154535309312
1147,chexpert,Consolidation,count,gbm,0,64,auprc,0.04912059607149372
1148,chexpert,Consolidation,count,gbm,0,64,brier,0.19885564496368685
1149,chexpert,Consolidation,count,gbm,1,64,auroc,0.5516884008771725
1150,chexpert,Consolidation,count,gbm,1,64,auprc,0.04339323953717025
1151,chexpert,Consolidation,count,gbm,1,64,brier,0.2962465387510734
1152,chexpert,Consolidation,count,gbm,2,64,auroc,0.5771274943615917
1153,chexpert,Consolidation,count,gbm,2,64,auprc,0.054100435350258255
1154,chexpert,Consolidation,count,gbm,2,64,brier,0.371704878909498
1155,chexpert,Consolidation,count,gbm,3,64,auroc,0.664044514160404
1156,chexpert,Consolidation,count,gbm,3,64,auprc,0.06644930937266881
1157,chexpert,Consolidation,count,gbm,3,64,brier,0.3873125981440812
1158,chexpert,Consolidation,count,gbm,4,64,auroc,0.5755259522861893
1159,chexpert,Consolidation,count,gbm,4,64,auprc,0.04995587209397911
1160,chexpert,Consolidation,count,gbm,4,64,brier,0.3411883504400807
1161,chexpert,Consolidation,count,gbm,0,128,auroc,0.5699587167060769
1162,chexpert,Consolidation,count,gbm,0,128,auprc,0.04829115512560124
1163,chexpert,Consolidation,count,gbm,0,128,brier,0.39313544547695
1164,chexpert,Consolidation,count,gbm,1,128,auroc,0.5993140261747009
1165,chexpert,Consolidation,count,gbm,1,128,auprc,0.057850711120472124
1166,chexpert,Consolidation,count,gbm,1,128,brier,0.19975282736059
1167,chexpert,Consolidation,count,gbm,2,128,auroc,0.5457322126752979
1168,chexpert,Consolidation,count,gbm,2,128,auprc,0.042012027803557804
1169,chexpert,Consolidation,count,gbm,2,128,brier,0.29761118235381295
1170,chexpert,Consolidation,count,gbm,3,128,auroc,0.6566021273773013
1171,chexpert,Consolidation,count,gbm,3,128,auprc,0.06802237200720691
1172,chexpert,Consolidation,count,gbm,3,128,brier,0.24830400361430927
1173,chexpert,Consolidation,count,gbm,4,128,auroc,0.6320308415080498
1174,chexpert,Consolidation,count,gbm,4,128,auprc,0.07085312740821388
1175,chexpert,Consolidation,count,gbm,4,128,brier,0.30358365954958827
1176,chexpert,Pneumonia,count,gbm,0,-1,auroc,0.5801878949118724
1177,chexpert,Pneumonia,count,gbm,0,-1,auprc,0.042076461617289916
1178,chexpert,Pneumonia,count,gbm,0,-1,brier,0.032408702320250955
1179,chexpert,Pneumonia,count,gbm,0,1,auroc,0.5335946621004889
1180,chexpert,Pneumonia,count,gbm,0,1,auprc,0.03537057350855215
1181,chexpert,Pneumonia,count,gbm,0,1,brier,0.34712775229460097
1182,chexpert,Pneumonia,count,gbm,1,1,auroc,0.4947742501538962
1183,chexpert,Pneumonia,count,gbm,1,1,auprc,0.032552445590161114
1184,chexpert,Pneumonia,count,gbm,1,1,brier,0.7094711995821416
1185,chexpert,Pneumonia,count,gbm,2,1,auroc,0.5
1186,chexpert,Pneumonia,count,gbm,2,1,auprc,0.03288078065337293
1187,chexpert,Pneumonia,count,gbm,2,1,brier,0.03298048180613773
1188,chexpert,Pneumonia,count,gbm,3,1,auroc,0.4834489029144762
1189,chexpert,Pneumonia,count,gbm,3,1,auprc,0.03189226268518712
1190,chexpert,Pneumonia,count,gbm,3,1,brier,0.45976910264215914
1191,chexpert,Pneumonia,count,gbm,4,1,auroc,0.5165510970855238
1192,chexpert,Pneumonia,count,gbm,4,1,auprc,0.034004447455318415
1193,chexpert,Pneumonia,count,gbm,4,1,brier,0.41478600429635354
1194,chexpert,Pneumonia,count,gbm,0,2,auroc,0.5314535587176022
1195,chexpert,Pneumonia,count,gbm,0,2,auprc,0.035160380914933356
1196,chexpert,Pneumonia,count,gbm,0,2,brier,0.3820126040729814
1197,chexpert,Pneumonia,count,gbm,1,2,auroc,0.46184859441445136
1198,chexpert,Pneumonia,count,gbm,1,2,auprc,0.030667149217608974
1199,chexpert,Pneumonia,count,gbm,1,2,brier,0.7176415990776054
1200,chexpert,Pneumonia,count,gbm,2,2,auroc,0.5052257498461038
1201,chexpert,Pneumonia,count,gbm,2,2,auprc,0.033233607864788434
1202,chexpert,Pneumonia,count,gbm,2,2,brier,0.16508390735637127
1203,chexpert,Pneumonia,count,gbm,3,2,auroc,0.4834489029144762
1204,chexpert,Pneumonia,count,gbm,3,2,auprc,0.03189226268518712
1205,chexpert,Pneumonia,count,gbm,3,2,brier,0.4597691026421598
1206,chexpert,Pneumonia,count,gbm,4,2,auroc,0.4945977117222934
1207,chexpert,Pneumonia,count,gbm,4,2,auprc,0.03254127226783943
1208,chexpert,Pneumonia,count,gbm,4,2,brier,0.7462838984324858
1209,chexpert,Pneumonia,count,gbm,0,4,auroc,0.48573381966899926
1210,chexpert,Pneumonia,count,gbm,0,4,auprc,0.03747636051765829
1211,chexpert,Pneumonia,count,gbm,0,4,brier,0.2111683937071013
1212,chexpert,Pneumonia,count,gbm,1,4,auroc,0.497462481160979
1213,chexpert,Pneumonia,count,gbm,1,4,auprc,0.032823061942568614
1214,chexpert,Pneumonia,count,gbm,1,4,brier,0.528488709302569
1215,chexpert,Pneumonia,count,gbm,2,4,auroc,0.5117279539231155
1216,chexpert,Pneumonia,count,gbm,2,4,auprc,0.03333055054883125
1217,chexpert,Pneumonia,count,gbm,2,4,brier,0.24574472668188357
1218,chexpert,Pneumonia,count,gbm,3,4,auroc,0.4331159917638985
1219,chexpert,Pneumonia,count,gbm,3,4,auprc,0.029272756495562567
1220,chexpert,Pneumonia,count,gbm,3,4,brier,0.8248308616455502
1221,chexpert,Pneumonia,count,gbm,4,4,auroc,0.5164989138817935
1222,chexpert,Pneumonia,count,gbm,4,4,auprc,0.03328543039773618
1223,chexpert,Pneumonia,count,gbm,4,4,brier,0.24293220816707184
1224,chexpert,Pneumonia,count,gbm,0,8,auroc,0.5348322000438692
1225,chexpert,Pneumonia,count,gbm,0,8,auprc,0.035938992706745346
1226,chexpert,Pneumonia,count,gbm,0,8,brier,0.29173956355592645
1227,chexpert,Pneumonia,count,gbm,1,8,auroc,0.5227589525150536
1228,chexpert,Pneumonia,count,gbm,1,8,auprc,0.035116468256534014
1229,chexpert,Pneumonia,count,gbm,1,8,brier,0.34731135677764563
1230,chexpert,Pneumonia,count,gbm,2,8,auroc,0.556625144167156
1231,chexpert,Pneumonia,count,gbm,2,8,auprc,0.03871308080177022
1232,chexpert,Pneumonia,count,gbm,2,8,brier,0.32784139882270236
1233,chexpert,Pneumonia,count,gbm,3,8,auroc,0.4947155219381726
1234,chexpert,Pneumonia,count,gbm,3,8,auprc,0.03256207233387361
1235,chexpert,Pneumonia,count,gbm,3,8,brier,0.40326208406058084
1236,chexpert,Pneumonia,count,gbm,4,8,auroc,0.49334266144952554
1237,chexpert,Pneumonia,count,gbm,4,8,auprc,0.032452308617848986
1238,chexpert,Pneumonia,count,gbm,4,8,brier,0.5293946583413508
1239,chexpert,Pneumonia,count,gbm,0,12,auroc,0.5249725817065145
1240,chexpert,Pneumonia,count,gbm,0,12,auprc,0.03789735626793517
1241,chexpert,Pneumonia,count,gbm,0,12,brier,0.39132360924879445
1242,chexpert,Pneumonia,count,gbm,1,12,auroc,0.555535488116381
1243,chexpert,Pneumonia,count,gbm,1,12,auprc,0.046881983767741414
1244,chexpert,Pneumonia,count,gbm,1,12,brier,0.267589100061176
1245,chexpert,Pneumonia,count,gbm,2,12,auroc,0.5623617587331687
1246,chexpert,Pneumonia,count,gbm,2,12,auprc,0.04257579695566072
1247,chexpert,Pneumonia,count,gbm,2,12,brier,0.24339121937468206
1248,chexpert,Pneumonia,count,gbm,3,12,auroc,0.5605036828959378
1249,chexpert,Pneumonia,count,gbm,3,12,auprc,0.03992648862564828
1250,chexpert,Pneumonia,count,gbm,3,12,brier,0.3682422678446736
1251,chexpert,Pneumonia,count,gbm,4,12,auroc,0.5487499027092811
1252,chexpert,Pneumonia,count,gbm,4,12,auprc,0.03958687421027586
1253,chexpert,Pneumonia,count,gbm,4,12,brier,0.33219747691676765
1254,chexpert,Pneumonia,count,gbm,0,16,auroc,0.5591048192515337
1255,chexpert,Pneumonia,count,gbm,0,16,auprc,0.03941588868987724
1256,chexpert,Pneumonia,count,gbm,0,16,brier,0.370859704098383
1257,chexpert,Pneumonia,count,gbm,1,16,auroc,0.526108937302323
1258,chexpert,Pneumonia,count,gbm,1,16,auprc,0.03977354918196575
1259,chexpert,Pneumonia,count,gbm,1,16,brier,0.19618287888853078
1260,chexpert,Pneumonia,count,gbm,2,16,auroc,0.5797601695334998
1261,chexpert,Pneumonia,count,gbm,2,16,auprc,0.04174926654686004
1262,chexpert,Pneumonia,count,gbm,2,16,brier,0.285161967308762
1263,chexpert,Pneumonia,count,gbm,3,16,auroc,0.4861010479094878
1264,chexpert,Pneumonia,count,gbm,3,16,auprc,0.03277357044654773
1265,chexpert,Pneumonia,count,gbm,3,16,brier,0.3365884660697936
1266,chexpert,Pneumonia,count,gbm,4,16,auroc,0.5312580928188836
1267,chexpert,Pneumonia,count,gbm,4,16,auprc,0.03931025763232744
1268,chexpert,Pneumonia,count,gbm,4,16,brier,0.19805751686874368
1269,chexpert,Pneumonia,count,gbm,0,24,auroc,0.534532190845474
1270,chexpert,Pneumonia,count,gbm,0,24,auprc,0.037663824507838985
1271,chexpert,Pneumonia,count,gbm,0,24,brier,0.3767388319564898
1272,chexpert,Pneumonia,count,gbm,1,24,auroc,0.4870615726425575
1273,chexpert,Pneumonia,count,gbm,1,24,auprc,0.03750499910011137
1274,chexpert,Pneumonia,count,gbm,1,24,brier,0.409658225906229
1275,chexpert,Pneumonia,count,gbm,2,24,auroc,0.5102413517395581
1276,chexpert,Pneumonia,count,gbm,2,24,auprc,0.03773260363426717
1277,chexpert,Pneumonia,count,gbm,2,24,brier,0.567603105748303
1278,chexpert,Pneumonia,count,gbm,3,24,auroc,0.505110239229033
1279,chexpert,Pneumonia,count,gbm,3,24,auprc,0.03333904831495977
1280,chexpert,Pneumonia,count,gbm,3,24,brier,0.3683887511695213
1281,chexpert,Pneumonia,count,gbm,4,24,auroc,0.500891536768816
1282,chexpert,Pneumonia,count,gbm,4,24,auprc,0.039754487920857895
1283,chexpert,Pneumonia,count,gbm,4,24,brier,0.39343821929296197
1284,chexpert,Pneumonia,count,gbm,0,32,auroc,0.5333839834711913
1285,chexpert,Pneumonia,count,gbm,0,32,auprc,0.03588502362649069
1286,chexpert,Pneumonia,count,gbm,0,32,brier,0.314905165520361
1287,chexpert,Pneumonia,count,gbm,1,32,auroc,0.4956325311860977
1288,chexpert,Pneumonia,count,gbm,1,32,auprc,0.03656551808738673
1289,chexpert,Pneumonia,count,gbm,1,32,brier,0.46296251600057475
1290,chexpert,Pneumonia,count,gbm,2,32,auroc,0.5068087582874002
1291,chexpert,Pneumonia,count,gbm,2,32,auprc,0.03558857797400719
1292,chexpert,Pneumonia,count,gbm,2,32,brier,0.42899193580594663
1293,chexpert,Pneumonia,count,gbm,3,32,auroc,0.5595479342527011
1294,chexpert,Pneumonia,count,gbm,3,32,auprc,0.0466334903916893
1295,chexpert,Pneumonia,count,gbm,3,32,brier,0.36773430975635696
1296,chexpert,Pneumonia,count,gbm,4,32,auroc,0.4521448181194234
1297,chexpert,Pneumonia,count,gbm,4,32,auprc,0.03217045514508186
1298,chexpert,Pneumonia,count,gbm,4,32,brier,0.43994584118935803
1299,chexpert,Pneumonia,count,gbm,0,48,auroc,0.509998478726942
1300,chexpert,Pneumonia,count,gbm,0,48,auprc,0.034281370477916795
1301,chexpert,Pneumonia,count,gbm,0,48,brier,0.33350213995456535
1302,chexpert,Pneumonia,count,gbm,1,48,auroc,0.5416287527683632
1303,chexpert,Pneumonia,count,gbm,1,48,auprc,0.038777677033270896
1304,chexpert,Pneumonia,count,gbm,1,48,brier,0.41810462701605905
1305,chexpert,Pneumonia,count,gbm,2,48,auroc,0.5825904449900586
1306,chexpert,Pneumonia,count,gbm,2,48,auprc,0.04493750216972636
1307,chexpert,Pneumonia,count,gbm,2,48,brier,0.38068547418518134
1308,chexpert,Pneumonia,count,gbm,3,48,auroc,0.541273906982997
1309,chexpert,Pneumonia,count,gbm,3,48,auprc,0.04631088870887388
1310,chexpert,Pneumonia,count,gbm,3,48,brier,0.42544882986439664
1311,chexpert,Pneumonia,count,gbm,4,48,auroc,0.5260035095415662
1312,chexpert,Pneumonia,count,gbm,4,48,auprc,0.03979139710115313
1313,chexpert,Pneumonia,count,gbm,4,48,brier,0.23653177841178713
1314,chexpert,Pneumonia,count,gbm,0,64,auroc,0.5303359536966935
1315,chexpert,Pneumonia,count,gbm,0,64,auprc,0.03502024348088506
1316,chexpert,Pneumonia,count,gbm,0,64,brier,0.4808022574797073
1317,chexpert,Pneumonia,count,gbm,1,64,auroc,0.511648706210332
1318,chexpert,Pneumonia,count,gbm,1,64,auprc,0.038803146937875135
1319,chexpert,Pneumonia,count,gbm,1,64,brier,0.26309553509664696
1320,chexpert,Pneumonia,count,gbm,2,64,auroc,0.5616996511685499
1321,chexpert,Pneumonia,count,gbm,2,64,auprc,0.042136490266243165
1322,chexpert,Pneumonia,count,gbm,2,64,brier,0.42940331058733977
1323,chexpert,Pneumonia,count,gbm,3,64,auroc,0.5334156471778616
1324,chexpert,Pneumonia,count,gbm,3,64,auprc,0.03931579510016875
1325,chexpert,Pneumonia,count,gbm,3,64,brier,0.286765437598624
1326,chexpert,Pneumonia,count,gbm,4,64,auroc,0.5341405514791727
1327,chexpert,Pneumonia,count,gbm,4,64,auprc,0.03790789383210676
1328,chexpert,Pneumonia,count,gbm,4,64,brier,0.3020926978608781
1329,chexpert,Pneumonia,count,gbm,0,128,auroc,0.5408599791974754
1330,chexpert,Pneumonia,count,gbm,0,128,auprc,0.041034856638572835
1331,chexpert,Pneumonia,count,gbm,0,128,brier,0.2261608969905789
1332,chexpert,Pneumonia,count,gbm,1,128,auroc,0.5755607483248307
1333,chexpert,Pneumonia,count,gbm,1,128,auprc,0.04516958135415712
1334,chexpert,Pneumonia,count,gbm,1,128,brier,0.22207225585579593
1335,chexpert,Pneumonia,count,gbm,2,128,auroc,0.5504960057737619
1336,chexpert,Pneumonia,count,gbm,2,128,auprc,0.03825630577281567
1337,chexpert,Pneumonia,count,gbm,2,128,brier,0.29655478353026477
1338,chexpert,Pneumonia,count,gbm,3,128,auroc,0.5087980881489291
1339,chexpert,Pneumonia,count,gbm,3,128,auprc,0.03680612641349128
1340,chexpert,Pneumonia,count,gbm,3,128,brier,0.306178802924873
1341,chexpert,Pneumonia,count,gbm,4,128,auroc,0.5420922103743747
1342,chexpert,Pneumonia,count,gbm,4,128,auprc,0.03600510392955381
1343,chexpert,Pneumonia,count,gbm,4,128,brier,0.2866210839086965
1344,chexpert,Atelectasis,count,gbm,0,-1,auroc,0.514524287765049
1345,chexpert,Atelectasis,count,gbm,0,-1,auprc,0.043192056934065956
1346,chexpert,Atelectasis,count,gbm,0,-1,brier,0.1635262342485374
1347,chexpert,Atelectasis,count,gbm,0,1,auroc,0.4711874648918243
1348,chexpert,Atelectasis,count,gbm,0,1,auprc,0.04016197243155264
1349,chexpert,Atelectasis,count,gbm,0,1,brier,0.13699242145062307
1350,chexpert,Atelectasis,count,gbm,1,1,auroc,0.5288125351081757
1351,chexpert,Atelectasis,count,gbm,1,1,auprc,0.04379418851457227
1352,chexpert,Atelectasis,count,gbm,1,1,brier,0.7375626854878896
1353,chexpert,Atelectasis,count,gbm,2,1,auroc,0.5057546200940757
1354,chexpert,Atelectasis,count,gbm,2,1,auprc,0.04183083905122285
1355,chexpert,Atelectasis,count,gbm,2,1,brier,0.5213684067034563
1356,chexpert,Atelectasis,count,gbm,3,1,auroc,0.4711874648918243
1357,chexpert,Atelectasis,count,gbm,3,1,auprc,0.04016197243155264
1358,chexpert,Atelectasis,count,gbm,3,1,brier,0.13699242145062307
1359,chexpert,Atelectasis,count,gbm,4,1,auroc,0.4719562984776528
1360,chexpert,Atelectasis,count,gbm,4,1,auprc,0.03936953792096406
1361,chexpert,Atelectasis,count,gbm,4,1,brier,0.4614215429895561
1362,chexpert,Atelectasis,count,gbm,0,2,auroc,0.4732326757111001
1363,chexpert,Atelectasis,count,gbm,0,2,auprc,0.03949314608045087
1364,chexpert,Atelectasis,count,gbm,0,2,brier,0.39009120132692193
1365,chexpert,Atelectasis,count,gbm,1,2,auroc,0.529272700449952
1366,chexpert,Atelectasis,count,gbm,1,2,auprc,0.04387113779459397
1367,chexpert,Atelectasis,count,gbm,1,2,brier,0.6004101366539443
1368,chexpert,Atelectasis,count,gbm,2,2,auroc,0.5267673242888999
1369,chexpert,Atelectasis,count,gbm,2,2,auprc,0.043682207785980046
1370,chexpert,Atelectasis,count,gbm,2,2,brier,0.4844639056115919
1371,chexpert,Atelectasis,count,gbm,3,2,auroc,0.5505770507430167
1372,chexpert,Atelectasis,count,gbm,3,2,auprc,0.0461878435007729
1373,chexpert,Atelectasis,count,gbm,3,2,brier,0.4144187953302658
1374,chexpert,Atelectasis,count,gbm,4,2,auroc,0.45941012590713853
1375,chexpert,Atelectasis,count,gbm,4,2,auprc,0.039016594169702476
1376,chexpert,Atelectasis,count,gbm,4,2,brier,0.27460398149217985
1377,chexpert,Atelectasis,count,gbm,0,4,auroc,0.5523337361907842
1378,chexpert,Atelectasis,count,gbm,0,4,auprc,0.049395546385146184
1379,chexpert,Atelectasis,count,gbm,0,4,brier,0.6647543775086175
1380,chexpert,Atelectasis,count,gbm,1,4,auroc,0.46580463683251905
1381,chexpert,Atelectasis,count,gbm,1,4,auprc,0.0378586206405624
1382,chexpert,Atelectasis,count,gbm,1,4,brier,0.14044229975848954
1383,chexpert,Atelectasis,count,gbm,2,4,auroc,0.47551392695229827
1384,chexpert,Atelectasis,count,gbm,2,4,auprc,0.0396677458395832
1385,chexpert,Atelectasis,count,gbm,2,4,brier,0.4560970129812779
1386,chexpert,Atelectasis,count,gbm,3,4,auroc,0.4686934368279798
1387,chexpert,Atelectasis,count,gbm,3,4,auprc,0.03852062529352679
1388,chexpert,Atelectasis,count,gbm,3,4,brier,0.3160985946601477
1389,chexpert,Atelectasis,count,gbm,4,4,auroc,0.5367942192792823
1390,chexpert,Atelectasis,count,gbm,4,4,auprc,0.04593620887648331
1391,chexpert,Atelectasis,count,gbm,4,4,brier,0.44205127002840383
1392,chexpert,Atelectasis,count,gbm,0,8,auroc,0.547935781117901
1393,chexpert,Atelectasis,count,gbm,0,8,auprc,0.05119990737767485
1394,chexpert,Atelectasis,count,gbm,0,8,brier,0.5951873337563991
1395,chexpert,Atelectasis,count,gbm,1,8,auroc,0.4886255184661912
1396,chexpert,Atelectasis,count,gbm,1,8,auprc,0.0413329526489907
1397,chexpert,Atelectasis,count,gbm,1,8,brier,0.2711154963143419
1398,chexpert,Atelectasis,count,gbm,2,8,auroc,0.47884104720241033
1399,chexpert,Atelectasis,count,gbm,2,8,auprc,0.04324843650891984
1400,chexpert,Atelectasis,count,gbm,2,8,brier,0.42181005444938197
1401,chexpert,Atelectasis,count,gbm,3,8,auroc,0.44951827327352883
1402,chexpert,Atelectasis,count,gbm,3,8,auprc,0.03730435480814877
1403,chexpert,Atelectasis,count,gbm,3,8,brier,0.468398513345233
1404,chexpert,Atelectasis,count,gbm,4,8,auroc,0.556613387350276
1405,chexpert,Atelectasis,count,gbm,4,8,auprc,0.049267110798402354
1406,chexpert,Atelectasis,count,gbm,4,8,brier,0.43315395676352964
1407,chexpert,Atelectasis,count,gbm,0,12,auroc,0.5285553588552039
1408,chexpert,Atelectasis,count,gbm,0,12,auprc,0.04640159801522278
1409,chexpert,Atelectasis,count,gbm,0,12,brier,0.571511899033181
1410,chexpert,Atelectasis,count,gbm,1,12,auroc,0.47567123994984145
1411,chexpert,Atelectasis,count,gbm,1,12,auprc,0.03900827875756037
1412,chexpert,Atelectasis,count,gbm,1,12,brier,0.35624652391652845
