,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
172,172.0,172.0,172.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,1,auprc,0.1495703015874082
173,173.0,173.0,173.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,1,brier,0.2500233313163666
174,174.0,174.0,174.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,1,auroc,0.5401422676990517
175,175.0,175.0,175.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,1,auprc,0.1388680034406804
176,176.0,176.0,176.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,1,brier,0.249903736330335
177,177.0,177.0,177.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,1,auroc,0.4990013791840495
178,178.0,178.0,178.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,1,auprc,0.1213466551111227
179,179.0,179.0,179.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,1,brier,0.2500747863511637
180,180.0,180.0,180.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,1,auroc,0.5470381879467325
181,181.0,181.0,181.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,1,auprc,0.1417758215981404
182,182.0,182.0,182.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,1,brier,0.2499340129103691
183,183.0,183.0,183.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,1,auroc,0.537675760124985
184,184.0,184.0,184.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,1,auprc,0.1390225761847333
185,185.0,185.0,185.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,1,brier,0.2499988258372813
186,186.0,186.0,186.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,2,auroc,0.6308994454650025
187,187.0,187.0,187.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,2,auprc,0.1764537328810398
188,188.0,188.0,188.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,2,brier,0.24999917761391
189,189.0,189.0,189.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,2,auroc,0.5841731476871485
190,190.0,190.0,190.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,2,auprc,0.1588034705485062
191,191.0,191.0,191.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,2,brier,0.2499767027172667
192,192.0,192.0,192.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,2,auroc,0.5167190298785058
193,193.0,193.0,193.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,2,auprc,0.1282774924391736
194,194.0,194.0,194.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,2,brier,0.2500863214918363
195,195.0,195.0,195.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,2,auroc,0.6181949284941715
196,196.0,196.0,196.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,2,auprc,0.1634177321308021
197,197.0,197.0,197.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,2,brier,0.2500178678473683
198,198.0,198.0,198.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,2,auroc,0.5275064237929279
199,199.0,199.0,199.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,2,auprc,0.1291256504225577
200,200.0,200.0,200.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,2,brier,0.2499567516555284
201,201.0,201.0,201.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,4,auroc,0.6315232258027597
202,202.0,202.0,202.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,4,auprc,0.1665832539994946
203,203.0,203.0,203.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,4,brier,0.2500242197392937
204,204.0,204.0,204.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,4,auroc,0.4918422121883244
205,205.0,205.0,205.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,4,auprc,0.1220329874862674
206,206.0,206.0,206.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,4,brier,0.2215192951452993
207,207.0,207.0,207.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,4,auroc,0.5229797242776453
208,208.0,208.0,208.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,4,auprc,0.1298769796468727
209,209.0,209.0,209.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,4,brier,0.2825739233596774
210,210.0,210.0,210.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,4,auroc,0.5983369672830074
211,211.0,211.0,211.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,4,auprc,0.1674548289090523
212,212.0,212.0,212.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,4,brier,0.2500156407438371
213,213.0,213.0,213.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,4,auroc,0.6528462123943437
214,214.0,214.0,214.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,4,auprc,0.2040753184203939
215,215.0,215.0,215.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,4,brier,0.232516493507223
216,216.0,216.0,216.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,8,auroc,0.5868170606783755
217,217.0,217.0,217.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,8,auprc,0.1533039021603464
218,218.0,218.0,218.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,8,brier,0.278542956034557
219,219.0,219.0,219.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,8,auroc,0.531681173851586
220,220.0,220.0,220.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,8,auprc,0.1320301716068087
221,221.0,221.0,221.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,8,brier,0.3190629731241415
222,222.0,222.0,222.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,8,auroc,0.5937301491922331
223,223.0,223.0,223.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,8,auprc,0.1612094561874223
224,224.0,224.0,224.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,8,brier,0.3579803500031084
225,225.0,225.0,225.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,8,auroc,0.5595710222557957
226,226.0,226.0,226.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,8,auprc,0.1347968290667427
227,227.0,227.0,227.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,8,brier,0.2500569167438149
228,228.0,228.0,228.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,8,auroc,0.5855523317366845
229,229.0,229.0,229.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,8,auprc,0.1523391921132607
230,230.0,230.0,230.0,new_hypertension,new_hypertension,count,lr_lbfgs,4,8,brier,0.297590579102896
231,231.0,231.0,231.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,12,auroc,0.5924139154520118
232,232.0,232.0,232.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,12,auprc,0.1785623189121264
233,233.0,233.0,233.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,12,brier,0.2310112280601036
234,234.0,234.0,234.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,12,auroc,0.5218809552423301
235,235.0,235.0,235.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,12,auprc,0.1248799717729867
236,236.0,236.0,236.0,new_hypertension,new_hypertension,count,lr_lbfgs,1,12,brier,0.364304933777489
237,237.0,237.0,237.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,12,auroc,0.610383367383728
238,238.0,238.0,238.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,12,auprc,0.1589866123220733
239,239.0,239.0,239.0,new_hypertension,new_hypertension,count,lr_lbfgs,2,12,brier,0.25038478706371
240,240.0,240.0,240.0,new_hypertension,new_hypertension,count,lr_lbfgs,3,12,auroc,0.5475589586874289
