,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
219,219.0,219.0,219.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,8,auroc,0.6013736347077465
220,220.0,220.0,220.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,8,auprc,0.7507913464363019
221,221.0,221.0,221.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,8,brier,0.3041466622658881
222,222.0,222.0,222.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,8,auroc,0.6278676349852437
223,223.0,223.0,223.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,8,auprc,0.7583599019209617
224,224.0,224.0,224.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,8,brier,0.2499431197332826
225,225.0,225.0,225.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,8,auroc,0.6398023779038569
226,226.0,226.0,226.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,8,auprc,0.7672524058228074
227,227.0,227.0,227.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,8,brier,0.2499303442559763
228,228.0,228.0,228.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,8,auroc,0.620549540557948
229,229.0,229.0,229.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,8,auprc,0.7587565038202102
230,230.0,230.0,230.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,8,brier,0.2499302474084017
231,231.0,231.0,231.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,12,auroc,0.6129645316197762
232,232.0,232.0,232.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,12,auprc,0.7512524850236203
233,233.0,233.0,233.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,12,brier,0.2527896486636246
234,234.0,234.0,234.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,12,auroc,0.5835578195882272
235,235.0,235.0,235.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,12,auprc,0.7394533224309785
236,236.0,236.0,236.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,12,brier,0.4344304426548688
237,237.0,237.0,237.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,12,auroc,0.5889825555859223
238,238.0,238.0,238.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,12,auprc,0.7518332627084758
239,239.0,239.0,239.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,12,brier,0.438191346462735
240,240.0,240.0,240.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,12,auroc,0.6671220317905463
241,241.0,241.0,241.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,12,auprc,0.7887176503914601
242,242.0,242.0,242.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,12,brier,0.3310194586543336
243,243.0,243.0,243.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,12,auroc,0.6427969801932147
244,244.0,244.0,244.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,12,auprc,0.7734741686172595
245,245.0,245.0,245.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,12,brier,0.438394712644463
246,246.0,246.0,246.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,16,auroc,0.6163853567932343
247,247.0,247.0,247.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,16,auprc,0.7542085187045918
248,248.0,248.0,248.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,16,brier,0.2499526789308522
249,249.0,249.0,249.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,16,auroc,0.6090614145651856
250,250.0,250.0,250.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,16,auprc,0.7566900926578494
